pan_id,date,season,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,sunshine_hours,water_depth_cm,brine_density_be,salt_thickness_mm,days_since_last_rain,precipitation_7d_forecast_mm,precipitation_probability_pct,next7d_rain_mm,harvest_readiness,climate_risk,harvest_ready_flag,yield_kg,action_recorded,area_m2,latitude,longitude
PAN-3,2022-05-17,summer,32.25,30.72,5.4,0.0,12.3,11.83,24.49,0.0,10,10.79,24.6,12.42,0.0179,0.1812,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-18,summer,30.38,44.07,2.33,0.0,9.89,12.0,24.3,0.0,11,0.0,0.0,0.0,0.0059,0.0991,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-19,summer,31.62,28.0,5.19,0.0,12.74,12.0,24.52,0.0,12,0.34,1.5,0.0,0.0429,0.1539,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-20,summer,30.42,37.2,11.88,0.0,10.34,12.0,24.78,0.0,13,0.3,2.9,0.0,0.0928,0.1545,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-21,summer,32.4,41.35,1.02,0.0,11.07,12.0,24.89,0.0,14,0.0,11.9,0.0,0.0754,0.0,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-22,summer,28.88,23.44,14.52,0.0,8.93,12.0,25.21,0.0,15,0.42,7.8,0.0,0.1039,0.0556,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-23,summer,33.16,45.62,2.18,0.0,11.66,11.9,25.03,0.0,16,0.15,17.3,0.0,0.1338,0.0746,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-24,summer,34.61,44.53,12.54,0.0,10.04,11.78,23.77,0.0,17,0.1,5.9,0.0,0.0,0.0615,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-25,summer,30.16,26.92,9.1,0.0,9.92,12.0,23.65,0.0,18,0.06,11.0,0.0,0.0,0.1008,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-26,summer,29.67,47.81,9.72,0.0,9.27,12.0,23.83,0.0,19,12.2,12.7,11.59,0.0724,0.1618,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-27,summer,28.9,29.19,7.23,0.0,11.34,12.0,24.04,0.0,20,0.42,2.8,0.0,0.0033,0.1133,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-28,summer,34.11,37.14,9.32,0.0,9.68,12.0,24.31,0.0,21,0.58,7.3,0.0,0.0842,0.0554,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-29,summer,32.56,31.44,7.63,2.83,10.6,12.0,24.47,0.0,0,13.28,25.6,11.83,0.0598,0.2444,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-30,summer,31.1,45.68,2.05,11.57,8.59,12.82,22.9,0.0,0,0.21,8.1,0.0,0.0,0.062,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-05-31,summer,32.44,42.13,1.74,0.0,11.12,12.41,23.65,0.0,1,11.35,20.1,9.75,0.0469,0.1801,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-01,summer,30.23,42.59,0.25,0.0,10.42,12.13,24.19,0.0,2,4.04,4.9,4.06,0.0906,0.1313,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-02,summer,29.83,50.19,10.35,0.0,9.25,12.0,24.59,0.0,3,5.3,14.6,5.0,0.0504,0.1684,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-03,summer,27.22,50.11,5.51,0.0,9.91,12.0,24.7,0.0,4,0.0,1.8,0.0,0.1048,0.0886,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-04,summer,29.77,35.49,10.72,12.14,10.38,12.38,23.94,0.0,0,6.97,13.5,6.4,0.007,0.1183,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-05,summer,29.76,33.82,7.36,0.0,9.26,12.0,24.78,0.0,1,2.26,18.0,2.05,0.0817,0.1572,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-06,summer,33.19,47.4,11.26,2.35,11.52,12.0,24.97,0.0,0,0.0,3.5,0.0,0.0609,0.1917,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-07,summer,33.55,53.79,11.28,0.0,10.45,12.0,25.19,0.0,1,0.72,8.7,0.0,0.1873,0.0858,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-08,summer,31.8,42.23,14.85,0.0,12.24,11.74,24.02,0.0,2,0.0,10.0,0.0,0.0601,0.1253,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-09,summer,32.46,43.55,14.05,0.0,10.32,12.0,23.87,0.0,3,0.11,16.5,0.0,0.0535,0.1115,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-10,summer,29.87,32.35,8.21,6.83,10.11,12.0,23.89,0.0,0,3.49,18.0,4.0,0.0,0.0747,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-11,summer,30.16,27.6,4.29,0.0,9.78,12.0,24.06,0.0,1,12.15,19.1,14.88,0.0,0.2432,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-12,summer,31.13,44.47,8.53,0.0,9.99,12.0,24.25,0.0,2,0.0,0.7,0.0,0.048,0.045,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-13,summer,29.2,37.21,8.77,0.0,11.5,12.0,24.46,0.0,3,11.25,19.0,10.56,0.0247,0.1956,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-14,summer,31.07,51.7,6.34,0.0,9.47,12.0,24.6,0.0,4,25.86,28.0,22.99,0.0952,0.3322,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-15,summer,28.79,38.45,3.65,0.0,9.8,12.0,24.72,0.0,5,0.0,22.8,0.0,0.1076,0.1364,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-16,summer,27.64,53.24,3.74,0.0,11.21,12.0,24.81,0.0,6,8.37,13.1,8.96,0.0245,0.1361,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-17,summer,30.63,29.1,5.59,0.0,8.69,12.0,24.99,0.0,7,2.76,10.3,1.32,0.1341,0.2085,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-18,summer,30.33,22.49,9.13,0.0,10.85,12.0,25.27,0.0,8,3.35,10.1,2.79,0.1185,0.0926,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-19,summer,29.63,38.47,6.08,0.0,9.63,11.87,24.92,0.0,9,0.98,8.7,0.0,0.1095,0.0887,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-20,summer,28.75,43.48,16.39,0.0,13.0,12.0,24.98,0.0,10,0.0,16.4,0.0,0.0996,0.0323,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-21,summer,33.09,39.67,8.73,0.0,12.4,12.0,25.24,0.0,11,0.44,15.5,0.0,0.1743,0.1362,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-22,summer,30.44,49.4,3.21,0.0,9.47,11.91,25.17,0.0,12,0.7,1.8,0.0,0.1693,0.1013,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-23,summer,30.84,30.44,5.67,0.0,10.34,11.85,24.49,0.0,13,7.3,10.7,7.55,0.0857,0.0746,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-24,summer,30.32,36.95,14.06,0.0,10.81,12.0,24.53,0.0,14,0.0,6.9,0.0,0.0814,0.0178,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-25,summer,29.79,42.45,9.21,0.0,11.44,12.0,24.73,0.0,15,0.0,0.0,0.0,0.0851,0.1542,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-26,summer,29.8,44.99,8.07,0.0,10.75,12.0,24.91,0.0,16,0.0,17.3,0.0,0.0761,0.1508,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-27,summer,28.83,43.32,6.35,2.92,10.86,12.0,24.98,0.0,0,13.73,16.1,11.85,0.0608,0.2609,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-28,summer,27.48,31.58,9.89,0.0,12.57,12.0,25.21,0.0,1,4.76,9.0,4.53,0.0761,0.1603,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-29,summer,27.61,48.64,3.99,0.0,9.67,11.92,25.16,0.0,2,1.07,7.4,0.0,0.162,0.0873,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-06-30,summer,29.24,37.43,13.02,0.0,12.05,11.78,24.08,0.0,3,0.08,10.7,0.0,0.0096,0.0958,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-01,monsoon,31.26,44.44,10.45,0.0,13.0,12.0,23.95,0.0,4,6.79,15.0,6.88,0.0296,0.1356,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-02,monsoon,28.47,39.62,8.37,3.32,10.2,12.0,24.03,0.0,0,2.72,14.9,2.49,0.0165,0.1378,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-03,monsoon,25.54,52.43,12.4,0.0,10.01,12.0,24.18,0.0,1,8.9,10.3,9.89,0.056,0.2048,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-04,monsoon,29.15,47.89,6.61,0.0,11.62,12.0,24.33,0.0,2,3.85,14.8,3.11,0.0,0.1324,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-05,monsoon,30.0,49.82,15.85,3.55,13.0,12.0,24.5,0.0,0,8.78,7.5,8.37,0.0889,0.156,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-06,monsoon,31.2,53.82,11.22,6.7,9.56,12.02,24.45,0.0,0,3.04,9.4,2.63,0.0767,0.1139,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-07,monsoon,26.82,42.97,21.15,0.0,11.53,12.0,24.79,0.0,1,1.04,7.3,0.0,0.0362,0.1163,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-08,monsoon,26.73,57.29,12.89,0.46,10.59,12.0,24.94,0.0,2,6.42,24.8,7.77,0.1118,0.1052,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-09,monsoon,30.29,47.88,17.46,1.74,10.97,12.0,25.18,0.0,0,8.64,15.8,9.5,0.0976,0.0818,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-10,monsoon,27.02,53.67,12.17,0.0,9.02,11.88,24.86,0.0,1,13.47,18.1,12.56,0.1356,0.2382,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-11,monsoon,29.38,47.8,14.63,0.0,8.86,12.0,24.87,0.0,2,18.04,21.4,18.4,0.0872,0.2705,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-12,monsoon,28.3,52.07,18.83,0.0,9.66,12.0,25.11,0.0,3,6.67,10.9,6.33,0.2028,0.0262,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-13,monsoon,24.73,47.62,21.09,4.09,10.54,11.82,24.23,0.0,0,14.94,38.8,17.07,0.0612,0.2352,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-14,monsoon,29.66,54.62,21.27,2.09,11.9,12.0,24.15,0.0,0,1.55,9.2,2.5,0.0,0.1474,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-15,monsoon,28.08,70.19,26.23,10.04,11.36,12.31,23.55,0.0,0,12.23,19.9,10.9,0.0,0.077,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-16,monsoon,26.38,57.67,28.47,15.94,7.44,13.07,22.18,0.0,0,19.37,19.5,17.51,0.0,0.258,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-17,monsoon,26.54,57.87,21.86,12.72,10.22,13.59,21.33,0.0,0,27.88,26.5,29.73,0.0,0.2717,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-18,monsoon,24.95,65.24,27.43,0.0,9.18,12.94,22.4,0.0,1,1.89,7.8,1.76,0.0379,0.1215,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-19,monsoon,29.78,56.92,19.61,4.01,8.61,12.54,23.11,0.0,0,26.8,31.3,22.74,0.0,0.2255,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-20,monsoon,25.76,70.78,25.02,0.0,9.52,12.0,24.15,0.0,1,7.64,19.4,8.52,0.0,0.188,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-21,monsoon,27.36,62.84,26.62,4.19,12.22,12.0,24.28,0.0,0,13.33,17.6,13.59,0.031,0.2431,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-22,monsoon,30.4,64.19,29.58,0.0,12.15,12.0,24.6,0.0,1,13.82,19.5,13.36,0.1301,0.1568,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-23,monsoon,26.09,69.52,30.66,5.96,9.67,12.0,24.62,0.0,0,26.24,29.3,22.04,0.0952,0.2918,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-24,monsoon,26.83,59.08,27.71,17.53,9.99,12.86,22.96,0.0,0,5.76,25.7,7.82,0.0,0.0874,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-25,monsoon,28.45,61.71,26.71,0.0,10.05,12.0,24.61,0.0,1,19.7,17.3,20.45,0.0343,0.2464,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-26,monsoon,27.2,56.61,28.14,16.3,9.92,12.66,23.33,0.0,0,5.2,17.4,4.71,0.0648,0.152,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-27,monsoon,27.59,75.46,23.8,0.0,5.37,12.25,24.11,0.0,1,26.35,30.0,29.3,0.0304,0.2435,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-28,monsoon,23.32,69.8,31.32,0.0,10.81,12.0,24.72,0.0,2,27.63,22.8,24.64,0.1048,0.3687,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-29,monsoon,26.51,65.09,35.04,0.0,8.76,12.0,24.97,0.0,3,22.97,30.2,24.34,0.1421,0.3833,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-30,monsoon,27.96,80.46,30.81,0.0,8.47,12.0,25.11,0.0,4,43.79,34.2,41.6,0.1474,0.5201,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-07-31,monsoon,28.59,72.99,34.84,7.13,9.77,11.93,24.02,0.0,0,21.21,26.2,22.72,0.0513,0.3242,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-01,monsoon,24.0,72.78,26.15,0.0,8.48,12.0,24.03,0.0,1,40.42,40.6,38.63,0.0,0.2999,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-02,monsoon,26.88,85.69,35.57,2.58,8.24,12.0,24.06,0.0,0,15.63,24.0,16.62,0.0466,0.2766,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-03,monsoon,28.7,73.15,39.83,5.19,7.8,12.0,24.15,0.0,0,27.18,45.9,19.82,0.0436,0.2188,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-04,monsoon,26.06,79.43,29.51,0.0,9.42,12.0,24.28,0.0,1,91.23,71.2,77.93,0.0783,0.6324,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-05,monsoon,28.58,88.04,34.69,0.0,8.46,12.0,24.38,0.0,2,27.06,35.1,27.34,0.0,0.3017,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-06,monsoon,27.08,81.87,40.11,0.0,8.08,12.0,24.53,0.0,3,27.89,23.0,28.87,0.0308,0.3256,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-07,monsoon,23.2,82.01,33.65,4.18,9.76,12.05,24.43,0.0,0,23.48,27.4,25.88,0.0121,0.3719,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-08,monsoon,21.91,77.71,33.92,2.41,9.11,12.0,24.57,0.0,0,38.31,37.1,35.96,0.0577,0.3288,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-09,monsoon,25.8,74.78,33.5,2.75,9.05,12.0,24.66,0.0,0,23.49,35.8,24.05,0.0829,0.2552,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-10,monsoon,27.69,72.39,31.47,2.92,7.69,12.0,24.76,0.0,0,37.28,52.0,38.53,0.0203,0.416,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-11,monsoon,23.39,91.85,46.55,3.5,9.93,12.13,24.5,0.0,0,25.89,36.0,29.46,0.0672,0.2953,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-12,monsoon,23.98,77.82,33.98,5.09,8.36,12.18,24.39,0.0,0,36.01,31.7,30.25,0.0536,0.2592,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-13,monsoon,22.96,86.75,39.09,5.46,7.21,12.45,23.86,0.0,0,28.5,29.4,35.95,0.0615,0.4187,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-14,monsoon,24.69,81.96,37.28,9.9,8.46,13.02,22.81,0.0,0,38.28,36.1,39.3,0.0226,0.3592,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-15,monsoon,24.96,78.32,34.77,12.1,9.05,13.74,21.62,0.0,0,37.63,36.4,38.65,0.0,0.3467,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-16,monsoon,21.0,71.0,32.93,0.0,8.96,13.25,22.43,0.0,1,5.28,16.7,4.72,0.0,0.0806,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-17,monsoon,26.31,82.86,25.93,3.29,8.49,13.26,22.42,0.0,0,29.46,41.6,28.56,0.0603,0.2839,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-18,monsoon,25.14,86.01,31.91,9.78,7.38,13.96,21.3,0.0,0,16.86,18.1,16.43,0.0,0.0962,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-19,monsoon,23.66,67.09,35.13,7.1,8.31,13.99,21.25,0.0,0,47.86,49.5,52.84,0.015,0.472,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-20,monsoon,24.2,74.78,36.18,5.63,10.05,13.97,21.29,0.0,0,42.03,52.0,46.65,0.0085,0.3364,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-21,monsoon,23.7,80.79,46.0,0.83,10.29,13.43,22.15,0.0,1,22.62,28.1,23.84,0.0253,0.3783,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-22,monsoon,25.7,89.18,39.75,8.92,11.28,14.01,21.23,0.0,0,33.89,38.9,31.55,0.0018,0.314,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-23,monsoon,25.28,86.56,35.56,2.77,10.05,13.96,21.31,0.0,0,21.58,30.3,26.53,0.0,0.3339,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-24,monsoon,23.63,89.83,38.19,0.0,10.67,13.71,21.69,0.0,1,14.11,13.8,18.56,0.0416,0.205,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-25,monsoon,28.35,76.55,31.64,9.61,9.23,14.07,21.14,0.0,0,22.86,28.1,24.85,0.0,0.2269,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-26,monsoon,21.7,92.41,32.46,0.0,7.73,13.94,21.33,0.0,1,23.65,27.4,20.7,0.0527,0.1979,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-27,monsoon,25.25,93.78,37.75,0.0,10.66,13.78,21.58,0.0,2,23.25,34.8,26.47,0.0572,0.2694,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-28,monsoon,24.58,72.14,27.14,9.5,5.92,14.29,20.82,0.0,0,23.07,31.1,24.49,0.0,0.1996,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-29,monsoon,22.09,67.05,31.61,3.89,7.99,14.12,21.07,0.0,0,39.77,36.8,37.79,0.0085,0.3213,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-30,monsoon,23.55,88.31,33.3,1.66,13.0,14.02,21.23,0.0,0,24.28,35.4,27.81,0.0641,0.3023,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-08-31,monsoon,24.09,81.28,30.5,6.73,9.2,14.33,20.77,0.0,0,0.17,16.4,0.0,0.0022,0.0726,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-01,monsoon,21.98,82.08,39.05,0.0,10.23,13.94,21.36,0.0,1,20.12,26.1,26.07,0.0684,0.2925,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-02,monsoon,24.31,83.51,23.55,0.0,7.51,13.69,21.74,0.0,2,14.5,14.9,14.01,0.0549,0.1711,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-03,monsoon,22.89,77.02,31.49,2.79,9.24,13.54,21.98,0.0,0,44.89,52.0,48.01,0.0,0.3647,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-04,monsoon,20.35,78.96,23.01,2.47,10.06,13.52,22.01,0.0,0,9.17,13.4,8.12,0.0,0.1302,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-05,monsoon,25.11,80.63,30.89,0.0,9.09,13.12,22.69,0.0,1,24.84,26.1,25.5,0.0597,0.2644,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-06,monsoon,20.74,79.68,35.17,0.0,8.2,12.77,23.31,0.0,2,36.16,40.0,33.73,0.0033,0.3456,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-07,monsoon,22.24,74.82,29.66,13.24,9.34,13.66,21.78,0.0,0,11.17,16.9,9.3,0.0236,0.1039,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-08,monsoon,22.21,81.92,34.95,8.16,9.46,14.12,21.07,0.0,0,2.25,11.1,3.33,0.0031,0.0995,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-09,monsoon,21.28,73.27,30.98,0.0,9.66,13.67,21.77,0.0,1,28.05,36.4,25.58,0.0657,0.216,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-10,monsoon,25.06,76.83,30.22,0.0,9.47,13.19,22.56,0.0,2,27.83,27.0,21.56,0.0865,0.2542,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-11,monsoon,23.88,80.96,30.86,4.03,9.86,13.22,22.52,0.0,0,16.37,28.5,19.33,0.0,0.2803,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-12,monsoon,21.49,77.02,22.24,0.0,8.47,12.93,23.02,0.0,1,26.49,23.2,23.73,0.0071,0.284,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-13,monsoon,23.47,90.1,29.27,0.0,10.14,12.74,23.35,0.0,2,14.39,18.3,14.29,0.0,0.1779,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-14,monsoon,23.13,85.96,26.45,0.0,9.83,12.51,23.79,0.0,3,21.3,34.5,20.51,0.0,0.2351,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-15,monsoon,22.23,82.5,25.19,7.89,8.78,13.04,22.82,0.0,0,7.83,17.1,7.74,0.0,0.1674,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-16,monsoon,22.99,80.23,26.89,2.36,10.56,12.94,23.0,0.0,0,49.73,45.1,46.81,0.0194,0.3968,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-17,monsoon,23.89,67.11,16.82,2.79,8.7,12.83,23.19,0.0,0,4.2,11.2,4.43,0.0234,0.0304,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-18,monsoon,21.04,87.46,21.5,10.45,8.1,13.73,21.67,0.0,0,1.01,9.3,0.0,0.0,0.0732,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-19,monsoon,21.67,91.42,22.38,1.51,8.22,13.77,21.6,0.0,0,1.16,9.9,1.49,0.0552,0.0907,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-20,monsoon,21.71,81.61,20.17,2.19,11.07,13.75,21.63,0.0,0,14.04,24.1,17.01,0.0,0.2099,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-21,monsoon,22.28,65.51,24.1,0.0,8.71,13.26,22.42,0.0,1,14.98,19.8,17.57,0.0484,0.1682,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-22,monsoon,18.55,73.62,26.78,3.93,10.53,13.31,22.34,0.0,0,14.15,20.8,13.86,0.0,0.2037,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-23,monsoon,21.25,75.78,13.75,2.91,10.61,13.38,22.23,0.0,0,6.15,13.2,5.61,0.0056,0.0682,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-24,monsoon,21.71,77.08,20.54,14.11,9.01,14.51,20.49,0.0,0,0.0,0.0,0.0,0.0,0.0437,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-25,monsoon,21.65,84.87,20.6,3.45,10.07,14.66,20.27,0.0,0,8.56,13.9,9.44,0.0718,0.1526,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-26,monsoon,19.45,73.86,21.97,0.0,10.23,14.36,20.7,0.0,1,4.25,10.4,5.74,0.0,0.067,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-27,monsoon,20.37,60.55,14.26,0.0,10.77,14.0,21.23,0.0,2,4.33,0.0,3.75,0.019,0.0649,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-28,monsoon,21.22,71.23,14.46,0.0,11.5,13.72,21.67,0.0,3,3.9,12.3,3.59,0.0,0.153,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-29,monsoon,20.71,67.87,16.61,0.0,11.42,13.38,22.22,0.0,4,5.02,8.6,4.41,0.0,0.0712,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-09-30,monsoon,20.56,62.65,21.74,0.0,10.46,12.92,23.02,0.0,5,0.05,10.0,0.0,0.0,0.1125,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-01,other,21.93,63.59,13.53,0.0,10.59,12.57,23.66,0.0,6,0.0,6.1,0.0,0.0,0.1296,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-02,other,20.52,69.37,12.25,15.35,10.57,13.85,21.47,0.0,0,25.81,23.8,24.59,0.0,0.2405,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-03,other,22.49,65.05,11.6,0.0,11.08,13.53,21.97,0.0,1,0.42,10.7,0.0,0.0,0.1437,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-04,other,23.09,77.75,8.34,0.0,10.38,13.36,22.24,0.0,2,0.14,12.5,0.0,0.0596,0.1051,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-05,other,17.13,80.27,10.68,5.47,9.76,13.79,21.54,0.0,0,0.0,15.9,0.0,0.0166,0.0578,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-06,other,22.07,78.72,0.0,0.0,9.13,13.73,21.63,0.0,1,0.23,5.9,0.0,0.0432,0.0387,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-07,other,20.82,63.21,1.64,0.0,11.28,13.6,21.84,0.0,2,10.14,17.1,11.56,0.0615,0.2261,0,0.0,,1200.0,26.9063,75.1839
PAN-3,2022-10-08,other,20.19,62.16,15.9,0.0,11.91,13.22,22.47,0.0,3,3.44,3.6,3.83,0.0,0.1897,0,0.0,,1200.0,26.9063,75.1839
